raw_date,source_name,ticker_symbol,open_price,close_price,volume,ingestion_timestamp
2025-04-03,yfinance,GC=F,3170.5,3153.199951171875,33938,2025-05-03T21:54:51.478128
2025-04-03,yfinance,GC=F,3153.300048828125,3113.39990234375,60663,2025-05-03T21:54:51.478324
2025-04-03,yfinance,GC=F,3088.60009765625,3132.300048828125,150653,2025-05-03T21:54:51.478439
2025-04-03,yfinance,GC=F,3132.5,3127.10009765625,31441,2025-05-03T21:54:51.478540
2025-04-03,yfinance,GC=F,3127.199951171875,3134.300048828125,6239,2025-05-03T21:54:51.478657
2025-04-03,yfinance,GC=F,3134.300048828125,3117.800048828125,19693,2025-05-03T21:54:51.478767
2025-04-04,yfinance,GC=F,3118.699951171875,3113.10009765625,20578,2025-05-03T21:54:51.478873
2025-04-04,yfinance,GC=F,3113.10009765625,3132.5,65043,2025-05-03T21:54:51.478978
2025-04-04,yfinance,GC=F,3132.699951171875,3040.5,145751,2025-05-03T21:54:51.479082
2025-04-04,yfinance,GC=F,3040.39990234375,3057.60009765625,49667,2025-05-03T21:54:51.479190
2025-04-04,yfinance,GC=F,3057.5,3056.10009765625,4471,2025-05-03T21:54:51.479301
2025-04-06,yfinance,GC=F,3055.10009765625,3015.5,23601,2025-05-03T21:54:51.479481
2025-04-06,yfinance,GC=F,3015.0,3034.10009765625,61365,2025-05-03T21:54:51.479588
2025-04-07,yfinance,GC=F,3035.300048828125,3035.699951171875,29777,2025-05-03T21:54:51.479689
2025-04-07,yfinance,GC=F,3035.800048828125,3047.5,33990,2025-05-03T21:54:51.479796
2025-04-07,yfinance,GC=F,3048.0,3004.0,99828,2025-05-03T21:54:51.479905
2025-04-07,yfinance,GC=F,3003.800048828125,2992.300048828125,51167,2025-05-03T21:54:51.479983
2025-04-07,yfinance,GC=F,2992.199951171875,2995.300048828125,5744,2025-05-03T21:54:51.480053
2025-04-07,yfinance,GC=F,2995.300048828125,3009.300048828125,24257,2025-05-03T21:54:51.480125
2025-04-08,yfinance,GC=F,3008.60009765625,3018.0,22462,2025-05-03T21:54:51.480220
2025-04-08,yfinance,GC=F,3017.699951171875,3034.10009765625,27702,2025-05-03T21:54:51.480295
2025-04-08,yfinance,GC=F,3034.199951171875,3016.0,63689,2025-05-03T21:54:51.480365
2025-04-08,yfinance,GC=F,3015.800048828125,2999.10009765625,47138,2025-05-03T21:54:51.480435
2025-04-08,yfinance,GC=F,2998.89990234375,2991.800048828125,8421,2025-05-03T21:54:51.480504
2025-04-08,yfinance,GC=F,2992.0,3021.199951171875,31280,2025-05-03T21:54:51.480581
2025-04-09,yfinance,GC=F,3018.60009765625,3059.0,47961,2025-05-03T21:54:51.480656
2025-04-09,yfinance,GC=F,3059.10009765625,3084.5,43556,2025-05-03T21:54:51.480770
2025-04-09,yfinance,GC=F,3084.800048828125,3102.10009765625,77740,2025-05-03T21:54:51.480846
2025-04-09,yfinance,GC=F,3102.300048828125,3110.60009765625,75408,2025-05-03T21:54:51.480917
2025-04-09,yfinance,GC=F,3110.60009765625,3101.199951171875,6456,2025-05-03T21:54:51.480988
2025-04-09,yfinance,GC=F,3101.39990234375,3141.39990234375,34337,2025-05-03T21:54:51.481059
2025-04-10,yfinance,GC=F,3141.5,3124.5,26435,2025-05-03T21:54:51.481128
2025-04-10,yfinance,GC=F,3124.39990234375,3142.199951171875,26735,2025-05-03T21:54:51.481198
2025-04-10,yfinance,GC=F,3142.39990234375,3175.10009765625,90887,2025-05-03T21:54:51.481267
2025-04-10,yfinance,GC=F,3175.10009765625,3188.60009765625,40706,2025-05-03T21:54:51.481336
2025-04-10,yfinance,GC=F,3188.5,3209.10009765625,7341,2025-05-03T21:54:51.481404
2025-04-10,yfinance,GC=F,3209.199951171875,3237.0,36451,2025-05-03T21:54:51.481474
2025-04-11,yfinance,GC=F,3236.699951171875,3231.39990234375,34295,2025-05-03T21:54:51.481546
2025-04-11,yfinance,GC=F,3231.300048828125,3230.800048828125,47283,2025-05-03T21:54:51.481616
